14341.4;(4.26857,-1.82706,-11.855);(0.881799,-0.248451,-0.400876);neutron
14541.9;(-0.558377,3.9325,-13.0371);(-0.139844,0.709879,-0.690301);neutron
13829.4;(-4.27021,2.03165,-8.37589);(-0.783085,0.509138,0.357151);neutron
14550.3;(-1.77549,-2.4256,-13.9955);(-0.439344,-0.56011,-0.70232);neutron
14499.6;(1.9964,3.42623,-13.0455);(0.234653,0.740642,-0.629593);neutron
14443.4;(4.42474,-0.34472,-12.3028);(0.819966,-0.163523,-0.548558);neutron
14401.2;(3.86676,2.28461,-12.1974);(0.655142,0.577066,-0.48763);neutron
14034.4;(2.92376,4.04821,-9.74776);(0.462454,0.885216,0.0502954);neutron
13437.8;(-0.722965,0.660239,-5.0968);(-0.0410074,0.289566,0.956279);neutron
14407.9;(-4.23867,0.56824,-12.5905);(-0.865144,0.0648777,-0.49731);neutron
14562.6;(-2.91033,2.26552,-13.376);(-0.412643,0.558014,-0.719962);neutron
14262;(3.82053,2.92904,-11.3507);(0.851394,0.440307,-0.285057);neutron
14055.5;(3.48556,-3.5834,-9.8993);(0.616759,-0.786921,0.0190636);neutron
14558.5;(1.11506,-3.34185,-13.5481);(0.304323,-0.63051,-0.714034);neutron
14548;(1.51826,-3.10818,-13.6103);(0.102248,-0.707707,-0.699068);neutron
14026.6;(-2.83634,-4.10789,-9.71641);(-0.578577,-0.813277,0.0618824);neutron
14437.5;(2.45341,3.40502,-12.7178);(0.29297,0.789028,-0.540003);neutron
14161.2;(3.44752,3.55761,-10.6767);(0.531216,0.83606,-0.13716);neutron
14559.6;(3.22342,0.903392,-13.714);(0.603361,0.351917,-0.715618);neutron
14031.3;(4.50823,-2.13892,-9.68241);(0.841439,-0.537556,0.0548958);neutron
13810.8;(1.59916,4.24605,-7.89911);(0.416994,0.823248,0.3852);neutron
13870.6;(-4.29686,-1.91528,-8.30628);(-0.869986,-0.395032,0.295083);neutron
14466.8;(-3.59188,2.04045,-12.8169);(-0.762037,0.283202,-0.58232);neutron
13463.4;(2.18368,-0.409441,-5.52073);(0.399391,0.0188485,0.916587);neutron
14746.7;(0.821087,0.0416444,-14.9319);(0.0184275,0.188805,-0.981842);neutron
13839.2;(-4.70547,0.00526708,-8.30927);(-0.931644,-0.121612,0.342419);neutron
14304.7;(-2.78876,-3.67589,-11.9263);(-0.623939,-0.69999,-0.347439);neutron
14429.5;(4.44068,-0.480734,-12.2471);(0.823333,-0.206966,-0.528477);neutron
14694.3;(1.52046,-0.673834,-14.7153);(0.323982,-0.267001,-0.907605);neutron
14159.6;(2.61031,-4.21311,-10.6603);(0.699524,-0.701756,-0.134925);neutron
14352.9;(-0.910934,4.44828,-12.0936);(-0.363821,0.832674,-0.417478);neutron
13425;(-0.434567,0.215193,-5.02357);(-0.21628,-0.0149773,0.976216);neutron
13516.4;(1.77793,2.38504,-5.98122);(0.345682,0.42895,0.834569);neutron
14201.8;(4.68208,1.52015,-10.8759);(0.970091,0.141863,-0.196972);neutron
13654.5;(-0.598108,-3.48946,-6.46929);(-0.0489337,-0.781029,0.622575);neutron
14396.3;(3.65523,2.34705,-12.476);(0.789167,0.382509,-0.480522);neutron
14065.9;(-4.89972,-0.996204,-9.983);(-0.965054,-0.262027,0.00361441);neutron
13834.7;(-4.58261,-0.604317,-8.09358);(-0.911665,-0.216673,0.34917);neutron
14116.8;(0.493315,-4.96001,-10.3937);(0.265859,-0.961342,-0.0717039);neutron
13848.6;(0.530202,-4.60261,-8.11988);(0.138444,-0.934392,0.328246);neutron
14463.7;(-0.858511,-3.58451,-13.3785);(-0.297279,-0.760083,-0.57784);neutron
13593.1;(-0.865737,-3.37013,-6.40936);(-0.0275605,-0.697009,0.716533);neutron
13606.9;(1.58902,3.77907,-7.13755);(0.199054,0.690481,0.695423);neutron
14284.6;(-4.51729,1.60256,-11.4233);(-0.868852,0.379311,-0.318151);neutron
13490.8;(1.78834,0.618932,-5.37196);(0.447098,0.189928,0.874089);neutron
13449.1;(1.21503,-1.93135,-5.551);(0.110697,-0.326174,0.938806);neutron
13466.8;(1.18338,1.90662,-5.53184);(0.0989449,0.399534,0.911363);neutron
14305.9;(-3.36267,-3.32077,-11.6325);(-0.777214,-0.523459,-0.349185);neutron
13747.2;(3.32899,2.85093,-7.59376);(0.552049,0.680803,0.481402);neutron
13796;(0.928296,4.41262,-7.83967);(0.0469701,0.911997,0.407499);neutron
13635.3;(1.0104,-3.53413,-6.61045);(0.369383,-0.662286,0.651869);neutron
13492.4;(1.02503,-2.08692,-5.57348);(0.310065,-0.379375,0.871742);neutron
14480.3;(3.59531,-1.59651,-13.0862);(0.646147,-0.469503,-0.601715);neutron
13442.7;(2.07316,-0.853673,-5.53086);(0.314806,0.0283319,0.948733);neutron
13614.4;(1.28645,3.667,-6.85387);(0.228559,0.692869,0.683881);neutron
14289.5;(3.1086,-3.6095,-11.5193);(0.734755,-0.595289,-0.325217);neutron
13431.5;(-1.24262,-0.876663,-5.23688);(-0.23023,-0.116699,0.966114);neutron
13832;(-3.45413,3.33257,-8.59896);(-0.669716,0.653198,0.35329);neutron
14083.1;(-0.0328243,-4.99882,-10.1036);(-0.189252,-0.981683,-0.0219728);neutron
14728.4;(1.55922,0.128044,-14.7489);(0.201904,0.212836,-0.956);neutron
13798.6;(0.592832,4.50909,-7.92235);(-0.06434,0.912625,0.403703);neutron
14490.7;(-4.1208,0.617248,-12.7637);(-0.785268,-0.0551372,-0.616696);neutron
14182.4;(-4.73866,1.3822,-10.7966);(-0.92087,0.351611,-0.16843);neutron
14364.3;(-3.60274,-2.84907,-11.9756);(-0.732907,-0.523853,-0.434081);neutron
14620.9;(0.540986,2.5184,-14.2854);(-0.0597781,0.592652,-0.803237);neutron
14101.2;(-4.54229,2.06951,-10.2911);(-0.90523,0.422126,-0.0486608);neutron
13902.5;(1.72542,4.58269,-8.9891);(0.196528,0.948806,0.247273);neutron
13584.1;(3.12752,0.297151,-6.11023);(0.66675,0.148116,0.730415);neutron
14686.2;(-2.29921,-0.689257,-14.3862);(-0.368066,-0.248037,-0.896105);neutron
13624;(-3.43054,-1.16581,-6.55438);(-0.691754,-0.271283,0.66924);neutron
13610.1;(-2.55062,2.64597,-6.60984);(-0.574185,0.439908,0.690502);neutron
13668.8;(3.55989,2.01617,-7.1256);(0.5809,0.549194,0.600784);neutron
14513;(-3.91173,0.706068,-13.0331);(-0.693045,0.314129,-0.648855);neutron
13663.7;(-0.561296,3.67327,-6.65455);(0.0437759,0.792371,0.608466);neutron
13880.8;(3.08745,3.65181,-8.53989);(0.643949,0.712061,0.27982);neutron
14178;(2.94965,3.96343,-10.7686);(0.761046,0.628173,-0.16189);neutron
14650.9;(2.43182,2.02995,-13.8685);(0.470409,0.251118,-0.845964);neutron
14223.5;(3.85281,3.01836,-11.0224);(0.804686,0.547872,-0.22873);neutron
13437.9;(-1.8168,1.49524,-5.58825);(-0.242712,0.163945,0.956145);neutron
13541;(-3.00045,-0.458616,-6.02672);(-0.529185,-0.291848,0.796736);neutron
14439.1;(-2.95099,2.88413,-12.8237);(-0.628034,0.557979,-0.542433);neutron
13503.3;(-1.01932,-1.93183,-5.50233);(-0.271778,-0.442126,0.854787);neutron
13816.1;(4.60392,0.651804,-8.16179);(0.918114,0.121499,0.377232);neutron
14727.9;(0.562784,1.23182,-14.8131);(0.228518,0.187732,-0.955268);neutron
14415.6;(-2.70473,3.26034,-12.6561);(-0.590013,0.62727,-0.508348);neutron
14737.1;(0.64487,0.360131,-14.9451);(0.227505,-0.103109,-0.968303);neutron
14336.7;(-4.5264,0.562424,-12.0483);(-0.919111,-0.00417097,-0.393978);neutron
14045;(-4.86065,1.15511,-9.80061);(-0.967799,0.249327,0.0346425);neutron
14699.3;(-1.44263,-0.125216,-14.7857);(-0.40405,-0.00470055,-0.914725);neutron
14578.1;(0.242582,2.77024,-14.1553);(0.208819,0.636953,-0.742082);neutron
13461.9;(-1.44555,0.423595,-5.2323);(-0.394275,-0.0103526,0.918934);neutron
13522.5;(1.85002,2.3317,-5.98247);(0.24578,0.508521,0.825226);neutron
13725;(2.16513,3.44211,-7.09069);(0.48908,0.703797,0.515238);neutron
13652.6;(1.42329,3.21158,-6.44192);(0.398647,0.670671,0.625525);neutron
14290;(-1.21586,4.60204,-11.5307);(-0.279193,0.903208,-0.325984);neutron
13941.3;(4.17641,2.57684,-9.04215);(0.928789,0.31876,0.189061);neutron
14660.7;(3.02618,-0.503622,-13.9482);(0.509825,-0.0253445,-0.859904);neutron
14756.6;(0.707692,0.0539182,-14.9494);(0.0886896,0.0203389,-0.995852);neutron
13646.4;(-2.9556,2.21405,-6.62918);(-0.687105,0.353067,0.635004);neutron
13569.4;(-2.57098,-0.386541,-5.72909);(-0.624066,-0.20864,0.753002);neutron
13604.9;(-0.164902,-3.76787,-6.71733);(-0.156886,-0.698152,0.698549);neutron
14109.9;(-3.50659,-3.55428,-10.2664);(-0.705893,-0.705641,-0.0615296);neutron
14255.8;(-3.88606,2.81285,-11.4094);(-0.629692,0.72618,-0.275954);neutron
14343;(1.93186,-4.15937,-11.9919);(0.340423,-0.849431,-0.403212);neutron
14101.5;(4.31842,2.5076,-10.2514);(0.762336,0.645318,-0.0490677);neutron
13786.3;(-1.1942,4.49423,-8.16266);(-0.0911707,0.90192,0.422171);neutron
14708.5;(-0.103068,-1.37199,-14.807);(0.103132,-0.358472,-0.927826);neutron
14393.8;(-4.30731,0.811304,-12.406);(-0.833839,0.278153,-0.476805);neutron
14127.7;(-3.52636,3.50458,-10.5317);(-0.680974,0.727024,-0.0878058);neutron
14129;(3.83763,-3.1792,-10.4066);(0.699311,-0.709156,-0.0897946);neutron
13593.3;(-0.941154,2.98339,-6.09954);(-0.139116,0.683788,0.716296);neutron
13941.4;(-4.50434,-1.97963,-9.11008);(-0.925285,-0.328817,0.189018);neutron
13935.4;(4.07523,-2.74572,-9.07613);(0.88307,-0.425478,0.197875);neutron
14391.1;(1.97197,3.89456,-12.438);(0.486125,0.734806,-0.473015);neutron
14047;(4.10731,2.8451,-9.81182);(0.841942,0.538645,0.0315534);neutron
14314.1;(3.41934,3.23239,-11.6911);(0.534614,0.764044,-0.361145);neutron
14101.2;(-0.239585,-4.98763,-10.2573);(-0.144425,-0.988319,-0.048656);neutron
14753.5;(-1.14988,-0.467287,-14.8435);(-0.0747906,0.107184,-0.991422);neutron
13634.6;(3.52147,-1.22364,-6.66804);(0.753782,-0.0730981,0.653046);neutron
13423.8;(0.879798,-0.164619,-5.08077);(0.19459,-0.0746433,0.978041);neutron
14587.2;(2.79198,0.301767,-14.1369);(0.63855,0.148699,-0.755078);neutron
14221.3;(-4.78034,0.662556,-11.3074);(-0.94919,0.219466,-0.22555);neutron
13969.2;(-2.76246,-4.10274,-9.26766);(-0.468425,-0.871123,0.147388);neutron
13487;(2.96523,0.09051,-5.97518);(0.431527,0.1984,0.880012);neutron
14072.1;(-4.36235,-2.44318,-10.0273);(-0.906842,-0.421433,-0.00560136);neutron
13535.9;(-3.23401,0.354999,-6.20327);(-0.591397,-0.0540998,0.804564);neutron
13606;(-2.73271,2.56838,-6.69308);(-0.553755,0.455892,0.696791);neutron
13912.4;(-3.7028,3.17764,-8.90827);(-0.800934,0.551819,0.232381);neutron
14041.3;(2.82927,4.11937,-9.83863);(0.618333,0.784895,0.0400481);neutron
14211;(-2.92781,3.9566,-10.8793);(-0.561181,0.800498,-0.210425);neutron
14517.5;(-2.97491,-2.91052,-12.7711);(-0.548109,-0.519871,-0.655218);neutron
14557.3;(-2.72499,-1.91339,-13.7301);(-0.634461,-0.299946,-0.712385);neutron
13457.3;(-0.232879,1.60149,-5.26915);(-0.0728229,0.370194,0.926096);neutron
13616;(1.89523,2.93831,-6.42587);(0.512246,0.522679,0.681476);neutron
14155.6;(3.12472,3.85905,-10.5864);(0.638038,0.759138,-0.128905);neutron
13534.1;(2.17902,-2.29052,-6.12632);(0.405361,-0.428874,0.80731);neutron
14417.9;(0.854679,4.02383,-12.8422);(0.0151053,0.859034,-0.511695);neutron
14180.3;(4.28739,2.44423,-10.8025);(0.779089,0.60472,-0.165331);neutron
14211.8;(-0.266921,-4.91984,-10.8509);(0.0023148,-0.977359,-0.211576);neutron
13955.9;(-3.01252,3.90722,-9.18861);(-0.609131,0.775231,0.167261);neutron
13415.9;(-1.08477,-0.300038,-5.12832);(-0.0694955,0.120042,0.990333);neutron
14638.2;(2.90812,0.0725851,-14.0666);(0.543518,-0.138255,-0.827934);neutron
14293.4;(3.16768,-3.62633,-11.3474);(0.683121,-0.651015,-0.330947);neutron
13721.8;(-1.18032,-4.22726,-7.60477);(-0.25259,-0.81594,0.520039);neutron
13786.5;(4.35353,0.473715,-7.58703);(0.890591,0.169876,0.421889);neutron
14451.9;(2.86401,-2.93058,-12.8652);(0.456055,-0.690934,-0.560913);neutron
14411;(-3.64506,2.60724,-12.2172);(-0.673716,0.54259,-0.5017);neutron
14205.9;(-2.08713,4.41667,-11.0663);(-0.395144,0.895911,-0.202988);neutron
13726.2;(-0.804931,-4.08045,-7.22475);(-0.318416,-0.796893,0.513393);neutron
13574.9;(2.19559,-1.9468,-5.95163);(0.541202,-0.390998,0.74446);neutron
13414.8;(0.779692,1.32393,-5.24192);(-0.0385678,0.120073,0.992016);neutron
13707.6;(-1.6815,3.47844,-6.82619);(-0.413413,0.731912,0.541658);neutron
13823.6;(2.33607,-3.87736,-7.87659);(0.531234,-0.764171,0.365832);neutron
14139.4;(-4.95627,0.490471,-10.4414);(-0.994298,0.0181185,-0.105089);neutron
13587.1;(3.71051,-1.05076,-6.81754);(0.687589,-0.0223449,0.725756);neutron
14648.3;(-2.52589,-1.56539,-14.0211);(-0.521281,-0.137784,-0.842189);neutron
14124.3;(-4.96895,-0.252212,-10.4959);(-0.990836,0.106714,-0.0828009);neutron
13628.4;(-3.33095,0.528724,-6.30876);(-0.722574,0.197539,0.662469);neutron
13502.4;(-1.96393,-0.201425,-5.40626);(-0.508672,-0.0901722,0.856225);neutron
13557.6;(-2.77398,1.59909,-6.15969);(-0.510972,0.37989,0.771098);neutron
13422.4;(0.303003,-1.48587,-5.23551);(0.150143,-0.12868,0.980254);neutron
13852.2;(4.45105,-1.36324,-8.17524);(0.892035,-0.316308,0.322836);neutron
13746.5;(4.25424,-0.303435,-7.39053);(0.861383,-0.158589,0.482564);neutron
13865;(-3.83862,-2.82,-8.47928);(-0.708025,-0.637637,0.303511);neutron
14537.2;(2.97638,2.59234,-13.0693);(0.483272,0.547074,-0.683489);neutron
14419;(-3.94454,-1.69589,-12.5621);(-0.810693,-0.281555,-0.513325);neutron
13907;(1.63411,-4.58331,-8.84981);(0.20685,-0.948369,0.240436);neutron
13774.9;(-4.47907,0.290795,-7.79696);(-0.89819,0.0121738,0.439439);neutron
13723.7;(-1.74063,3.67257,-7.08753);(-0.375869,0.768957,0.517134);neutron
14654.8;(-2.71719,0.697366,-14.1389);(-0.522453,0.0453925,-0.851459);neutron
13810.7;(1.25142,4.49106,-8.19325);(0.437168,0.812616,0.385407);neutron
13596.1;(2.3012,-2.79251,-6.54945);(0.35238,-0.607438,0.711932);neutron
14555.7;(-2.71755,-1.47228,-13.9303);(-0.62165,-0.330723,-0.710052);neutron
13841.4;(-3.67629,3.03127,-8.48465);(-0.797818,0.498539,0.339035);neutron
14697.2;(-2.15053,1.52426,-14.2487);(-0.393844,0.11688,-0.911716);neutron
13571.9;(-2.64101,2.27924,-6.41808);(-0.559505,0.354652,0.749116);neutron
13597.3;(-2.51806,-2.09125,-6.22031);(-0.448094,-0.543126,0.710089);neutron
14399.8;(4.44699,0.903085,-12.0997);(0.8662,0.118285,-0.485496);neutron
14473.3;(-2.89168,-2.60224,-13.1411);(-0.706026,-0.38908,-0.59173);neutron
13564.9;(-3.46017,-1.00386,-6.53309);(-0.623513,-0.183618,0.759945);neutron
14086.3;(-4.97989,-0.426567,-10.137);(-0.962778,-0.268973,-0.0266822);neutron
13455.1;(0.954497,0.0789565,-5.09259);(0.319645,0.184205,0.92946);neutron
14087.1;(3.86251,-3.17194,-10.1409);(0.865419,-0.500275,-0.0278509);neutron
14370.3;(2.41579,3.81923,-12.1395);(0.672565,0.592896,-0.442865);neutron
14435.3;(-0.404927,-4.45543,-12.2327);(0.0503454,-0.842194,-0.536818);neutron
13621.3;(-3.00862,-1.44115,-6.27559);(-0.688187,-0.270326,0.673293);neutron
14421.8;(-3.59945,-2.52791,-12.3777);(-0.671261,-0.530835,-0.517322);neutron
14738.2;(1.14588,0.243613,-14.8608);(0.0804267,0.230022,-0.969856);neutron
13908.2;(4.72661,-0.810972,-8.58527);(0.957749,-0.160533,0.238632);neutron
14495.8;(-1.8886,3.89618,-12.5006);(-0.271124,0.732773,-0.624128);neutron
14079;(4.58518,-1.99218,-10.086);(0.938679,-0.344426,-0.015878);neutron
13741.9;(3.27361,2.74089,-7.39789);(0.74275,0.456878,0.489474);neutron
14011.9;(3.06803,3.9231,-9.5567);(0.475118,0.875923,0.0837927);neutron
14228.7;(-3.07389,3.80378,-11.0404);(-0.530382,0.814151,-0.236332);neutron
14077.1;(3.77142,-3.28201,-10.0694);(0.884267,-0.466801,-0.0130052);neutron
14490;(-2.69797,-3.13833,-12.8057);(-0.596686,-0.514699,-0.615671);neutron
14536.9;(-3.01732,2.81057,-12.8278);(-0.563008,0.465114,-0.683148);neutron
14637.4;(0.975672,1.88477,-14.5272);(0.347331,0.442534,-0.826755);neutron
14219.4;(-2.21251,-4.34552,-11.1051);(-0.350308,-0.909761,-0.222754);neutron
14576.3;(-3.24204,-0.475038,-13.7767);(-0.649235,-0.177761,-0.739524);neutron
14732;(0.697336,-0.0714296,-14.9506);(0.271241,-0.0526056,-0.961073);neutron
13896.6;(-4.6779,-1.03204,-8.56747);(-0.956643,-0.138833,0.256047);neutron
14642.4;(0.870263,-2.49743,-14.2433);(0.224759,-0.504191,-0.833831);neutron
14302.7;(-0.260442,4.7589,-11.5116);(-0.0675973,0.936363,-0.344463);neutron
13497.7;(-0.912871,-1.97396,-5.49776);(-0.265452,-0.428821,0.863509);neutron
14140.9;(2.41087,-4.34726,-10.5377);(0.45164,-0.885725,-0.107298);neutron
13841.9;(-4.76388,-0.448784,-8.54946);(-0.940474,0.0321628,0.338341);neutron
13794.5;(-3.47641,2.81471,-7.76572);(-0.798701,0.440517,0.409904);neutron
13585.4;(2.1584,1.92582,-5.9217);(0.562025,0.391882,0.728393);neutron
13457.1;(-0.464253,-0.969689,-5.11695);(-0.251248,-0.28082,0.926291);neutron
13460;(2.17804,1.22104,-5.66812);(0.381482,0.0679673,0.921874);neutron
14048.5;(-4.80074,-1.39195,-9.87613);(-0.918257,-0.394895,0.0293523);neutron
13951.4;(-0.488581,-4.92401,-9.28208);(0.0379071,-0.984018,0.173985);neutron
13897.9;(-0.898293,4.78866,-8.87669);(0.0130045,0.96708,0.254141);neutron
14534.5;(3.69203,-0.53748,-13.3287);(0.724971,-0.11161,-0.679677);neutron
14428.7;(-3.01305,2.86694,-12.7753);(-0.622429,0.578289,-0.527413);neutron
13699.6;(-0.536706,-4.05125,-7.11915);(-0.286319,-0.781894,0.553772);neutron
13533.8;(-2.26389,-1.48244,-5.79558);(-0.429346,-0.403946,0.807768);neutron
13998.8;(3.41668,-3.61403,-9.48511);(0.671812,-0.73348,0.103323);neutron
14639.7;(0.741904,-3.02025,-13.9151);(-0.0352137,-0.556571,-0.830053);neutron
13986.8;(-4.81675,1.15993,-9.32657);(-0.989311,0.0810583,0.121216);neutron
13691.2;(-2.96584,2.78023,-7.08897);(-0.514159,0.64384,0.566666);neutron
14197.7;(-1.20103,4.76854,-10.9048);(-0.0572429,0.979951,-0.19084);neutron
13737;(-1.35871,4.0787,-7.44694);(-0.0986117,0.862184,0.496904);neutron
14375.9;(-2.57689,3.77849,-12.0206);(-0.363768,0.815077,-0.450912);neutron
13713.2;(1.68863,-3.65173,-7.03126);(0.296272,-0.792426,0.533182);neutron
14366.4;(-2.39902,3.75889,-12.2617);(-0.3291,0.837031,-0.437119);neutron
13843.3;(-4.64717,-0.767564,-8.3223);(-0.935218,-0.111183,0.336162);neutron
13776.9;(-4.29031,-1.42287,-7.86256);(-0.764212,-0.474816,0.436497);neutron
14489.5;(3.21199,-1.68113,-13.4434);(0.66704,-0.420571,-0.614962);neutron
13550.6;(-2.22204,2.08046,-6.03336);(-0.450404,0.431079,0.781862);neutron
13505.3;(-2.434,-1.44167,-5.87723);(-0.489437,-0.186734,0.851811);neutron
14223;(-2.88984,-3.93649,-11.0737);(-0.550732,-0.802923,-0.228055);neutron
13811.5;(-4.25016,-1.91677,-8.19387);(-0.799139,-0.462385,0.384156);neutron
13766.2;(4.09747,1.74358,-7.72609);(0.808413,0.376219,0.452689);neutron
14521.6;(-3.96374,-0.0511497,-13.0473);(-0.720408,-0.209283,-0.66122);neutron
13574.4;(-0.557436,-3.35247,-6.33255);(-0.30816,-0.591204,0.745329);neutron
13675.8;(-0.71429,-4.23013,-7.43177);(-0.122775,-0.797904,0.590149);neutron
14638.5;(-2.32331,-1.37359,-14.209);(-0.549713,-0.108623,-0.828261);neutron
14202;(-4.41054,-2.19392,-10.8567);(-0.853105,-0.483045,-0.197181);neutron
14720.7;(1.20035,0.772606,-14.7919);(0.293159,0.14512,-0.944986);neutron
13800.2;(-4.47304,-0.100497,-7.768);(-0.914081,-0.0594401,0.401151);neutron
13961.3;(-4.80026,-1.06948,-9.09792);(-0.971174,-0.177457,0.159155);neutron
14663.9;(0.480186,-2.2315,-14.4486);(-0.0857407,-0.495283,-0.86449);neutron
14045.9;(2.38557,4.39138,-9.84238);(0.526979,0.84923,0.0331843);neutron
13917.4;(-4.83163,0.257527,-8.73944);(-0.967324,0.117062,0.224902);neutron
14496.5;(2.30341,-3.02679,-13.2454);(0.547718,-0.556068,-0.625135);neutron
13880.4;(2.18753,-4.20152,-8.39939);(0.479424,-0.831599,0.28035);neutron
14023;(4.9573,-0.579284,-9.70065);(0.993753,0.0890813,0.0672204);neutron
14017.7;(-4.66062,-1.77843,-9.65972);(-0.846332,-0.527325,0.0751691);neutron
14101.5;(-4.43263,-2.3033,-10.2158);(-0.918671,-0.391956,-0.0491347);neutron
14591;(1.24232,2.85881,-13.9095);(0.0516898,0.647206,-0.760561);neutron
14561.6;(-1.86036,-3.36693,-13.1942);(-0.267435,-0.642028,-0.718526);neutron
14534.5;(3.68001,-1.71417,-12.9188);(0.702914,-0.209878,-0.679605);neutron
13831.2;(2.42665,-4.10623,-8.49992);(0.451269,-0.818993,0.35441);neutron
13891.5;(2.49588,-4.04744,-8.45441);(0.453673,-0.85124,0.263765);neutron
14262.5;(4.05583,2.52284,-11.4784);(0.843652,0.454446,-0.285885);neutron
14553.2;(3.935,-0.348964,-13.065);(0.705559,-0.0558034,-0.706451);neutron
14091.8;(-3.17851,-3.85607,-10.1667);(-0.681858,-0.730658,-0.0347748);neutron
14495.4;(-1.30392,-3.63334,-13.1778);(-0.114363,-0.773428,-0.623483);neutron
14148.4;(-4.93754,-0.360303,-10.7006);(-0.992939,0.00802732,-0.118357);neutron
13574.1;(-0.963481,2.71999,-5.91669);(-0.052222,0.664248,0.745686);neutron
14007.3;(0.105994,-4.97567,-9.51887);(0.12912,-0.987484,0.0905675);neutron
14560;(-1.73245,-3.13608,-13.4876);(-0.302237,-0.629064,-0.716192);neutron
14461.3;(4.2282,-0.157106,-12.6641);(0.815397,0.0722016,-0.574382);neutron
13839.2;(1.25089,-4.43773,-8.06562);(0.361303,-0.867332,0.342338);neutron
14051.1;(-3.39648,3.66683,-9.86471);(-0.695513,0.71806,0.0255234);neutron
13758.5;(-0.729167,4.3012,-7.55705);(-0.0994931,0.880076,0.464291);neutron
13873.8;(-4.69536,-1.2112,-8.78076);(-0.940613,-0.176008,0.290289);neutron
13759.7;(4.16494,-1.54466,-7.70494);(0.83069,-0.309883,0.462522);neutron
14624.5;(-2.0315,1.21761,-14.4035);(-0.523143,0.270058,-0.808326);neutron
13923.8;(-4.69168,1.43694,-9.03911);(-0.922003,0.321847,0.215232);neutron
14350;(4.17104,1.63944,-12.2169);(0.897284,0.155006,-0.413346);neutron
14115.7;(-3.97879,-3.01375,-10.2941);(-0.765978,-0.639026,-0.0701671);neutron
13508.2;(-2.24497,-1.69509,-5.86639);(-0.321209,-0.423008,0.847283);neutron
13940.4;(-4.78302,1.15908,-9.11724);(-0.981084,0.034816,0.190428);neutron
14455.8;(-0.302012,4.27017,-12.5835);(-0.235626,0.78963,-0.566538);neutron
14438.1;(3.34756,-2.75716,-12.4884);(0.709452,-0.451797,-0.540886);neutron
14100.8;(4.37704,2.40391,-10.2505);(0.948379,0.31346,-0.0481654);neutron
13973.9;(-4.43203,2.15156,-9.14685);(-0.844631,0.516625,0.140345);neutron
13837;(-0.78016,4.72527,-8.56362);(-0.256503,0.902587,0.34575);neutron
14308.6;(-4.16398,2.27833,-11.5718);(-0.800721,0.483926,-0.353076);neutron
13743.8;(-4.01888,-1.65473,-7.52807);(-0.731464,-0.477633,0.486649);neutron
13772.8;(-3.66414,-2.16835,-7.37848);(-0.748575,-0.493581,0.442734);neutron
14233.9;(4.72641,-1.14155,-11.1653);(0.95284,-0.180556,-0.243919);neutron
13659.9;(-2.89718,-2.939,-7.17712);(-0.643605,-0.456569,0.614262);neutron
14114;(0.856567,-4.91701,-10.2988);(0.151603,-0.986132,-0.0675306);neutron
13438.3;(-1.71008,-1.38807,-5.51125);(-0.192765,-0.222953,0.95558);neutron
13994.7;(0.852067,4.89222,-9.41673);(0.203606,0.972923,0.109389);neutron
14391.4;(-1.80018,4.17138,-12.0878);(-0.250199,0.844534,-0.473458);neutron
13849.8;(-4.69415,-0.367854,-8.31785);(-0.943126,0.0627324,0.326462);neutron
14159.7;(-3.19464,-3.78782,-10.6684);(-0.521705,-0.842376,-0.135005);neutron
13799.3;(0.355897,4.45186,-7.75182);(-0.0559133,0.913655,0.402627);neutron
14056.8;(3.61072,3.45747,-9.90746);(0.769438,0.638492,0.0171364);neutron
13759.2;(-4.10894,-1.36212,-7.49776);(-0.836439,-0.292841,0.463265);neutron
14475.1;(-2.64294,2.88556,-13.1126);(-0.477467,0.647127,-0.59435);neutron
13989.2;(-0.069364,-4.97473,-9.50278);(-0.16698,-0.978929,0.117536);neutron
14411.9;(2.04365,3.5174,-12.9071);(0.486392,0.714424,-0.503012);neutron
14155.3;(4.20856,-2.64866,-10.5222);(0.884187,-0.449124,-0.128454);neutron
13543.7;(-1.83024,1.73978,-5.68451);(-0.378905,0.477947,0.792463);neutron
14292.2;(2.61091,-3.93863,-11.6341);(0.540879,-0.773987,-0.329232);neutron
14375.5;(-0.480928,-4.53106,-12.0587);(-0.106218,-0.886511,-0.450351);neutron
14325.6;(2.47704,3.94424,-11.8186);(0.647189,0.662139,-0.377782);neutron
14552.3;(3.87626,0.979456,-13.0025);(0.687144,0.174818,-0.705175);neutron
13583.3;(3.36891,0.479343,-6.33657);(0.674277,-0.100551,0.731601);neutron
13624;(-3.33251,-2.44203,-7.18383);(-0.585505,-0.457577,0.669185);neutron
13826.7;(4.35127,-1.78838,-8.30643);(0.888316,-0.283598,0.361203);neutron
14588.8;(0.741722,2.7163,-14.1318);(0.0447482,0.651372,-0.757438);neutron
14335.5;(-2.72057,3.45719,-12.3762);(-0.599239,0.697889,-0.392253);neutron
14530.3;(-3.45163,1.25953,-13.3911);(-0.679191,0.291416,-0.673629);neutron
13736.6;(-4.00794,1.62247,-7.48922);(-0.852673,0.159448,0.497518);neutron
13586.2;(0.508972,-3.12263,-6.12829);(-0.0539639,-0.684374,0.727131);neutron
13963.1;(-0.993766,4.82666,-9.15396);(-0.16631,0.973572,0.156519);neutron
14134.4;(-1.31743,4.80031,-10.4705);(-0.3066,0.946811,-0.0977023);neutron
